date,mac,ssid
1630576738833,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576778743,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576802892,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576808366,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576816247,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576816689,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576839391,ceee4f0308ef1fe3e42980cd74cf682d4d5eb795,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576900724,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630576949220,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577003079,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577045995,b79ea395f9fb1cda90f10761b61a0d495e3e4820,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577074156,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577074822,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577110155,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577122934,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577131719,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577137357,74e2c725ed7c899000ec55194397621c47345e8d,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577137977,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577160833,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577161375,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577251120,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577261819,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577270206,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577295779,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577302074,3fcf9ccfdc5e9b30cb241c50cb07e1349d9827c3,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577302696,27648150b5584ab2dc3f548c0682f3f95b002cea,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577302697,3fcf9ccfdc5e9b30cb241c50cb07e1349d9827c3,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577310517,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577320181,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577327339,0cdac2a1bdb911c68566691bdcd2a530134d16be,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577327955,280a54c40c3627c365933b1038a7c174b96f95fc,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577328400,280a54c40c3627c365933b1038a7c174b96f95fc,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577339282,01cb159da18fbb1f3df8c7c3c11d6bc7604cf6c4,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577339285,01cb159da18fbb1f3df8c7c3c11d6bc7604cf6c4,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577339289,5c54229f39d21735cbf8829bd90c50b7fbec55dc,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577339291,01cb159da18fbb1f3df8c7c3c11d6bc7604cf6c4,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577339696,01cb159da18fbb1f3df8c7c3c11d6bc7604cf6c4,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577372024,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577425598,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577437704,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577448975,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577456443,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577508399,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577525234,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577528657,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577544076,d29675014f618f3ef3f6b75f146b4be71c513c16,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
1630577585297,b1c05e8a9613128439a7584a64906c51a44d2165,cca78a1e963f3ba3443bf3e54a9aa939f73d223d
